Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,1.0,0.9852200488713099,0.9800535694898583
mvtec_cable,0.8633808095952024,0.965537327724248,0.9525873654262995
mvtec_capsule,0.8879138412445153,0.9820239039238647,0.9785843925632826
mvtec_carpet,0.908908507223114,0.9896470066845849,0.98704720549467
mvtec_grid,0.8153717627401839,0.8844236612476047,0.8677163522497576
mvtec_hazelnut,0.9835714285714285,0.9809295630711194,0.9714938659485021
mvtec_leather,0.9989809782608696,0.9904518312373085,0.9871012781949599
mvtec_metal_nut,0.9086021505376344,0.9831718311210835,0.9796717716198932
mvtec_pill,0.90316421167485,0.9759894088329248,0.9732550906444078
mvtec_screw,0.08751793400286945,0.833325123044392,0.9000077348246625
mvtec_tile,0.9761904761904762,0.9665928297758722,0.9541257017450526
mvtec_toothbrush,0.9916666666666666,0.9859398355826914,0.9804342377174383
mvtec_transistor,0.9716666666666667,0.9771493181704591,0.9516278788208874
mvtec_wood,0.9131578947368422,0.9131448204155186,0.9008435630174596
mvtec_zipper,0.9059873949579833,0.9153200339093642,0.9014375268161633
Mean,0.8744053815379538,0.9552577695741564,0.9510658356382197
