Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,0.9984126984126984,0.9835604058716364,0.9778325580080196
mvtec_cable,0.7934782608695652,0.952666191166323,0.9418959111310876
mvtec_capsule,0.8528121260470682,0.976322512761814,0.9723950994900478
mvtec_carpet,0.7680577849117175,0.9633736780353763,0.9661982816409339
mvtec_grid,0.8521303258145364,0.8640680801632099,0.8446513619539818
mvtec_hazelnut,0.9896428571428572,0.9833424491221036,0.974240233422875
mvtec_leather,0.9972826086956522,0.9904465724223858,0.9871783340776662
mvtec_metal_nut,0.9706744868035191,0.98469129024056,0.9813970128370252
mvtec_pill,0.9236224768139661,0.9732572840414747,0.9706608027908173
mvtec_screw,0.28366468538634965,0.8524088561291242,0.8878624416043862
mvtec_tile,0.9902597402597402,0.9680020530903876,0.9593017788887659
mvtec_toothbrush,1.0,0.9835999703023508,0.9770973259277318
mvtec_transistor,0.9375,0.9709581099137258,0.9480389936904591
mvtec_wood,0.9631578947368421,0.9379993700145762,0.9261959487404734
mvtec_zipper,0.9453781512605042,0.9471021298595362,0.9366255555499183
Mean,0.8844049398103344,0.9554532635423055,0.9501047759836126
