Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,1.0,0.9837944961994296,0.9781288316982255
mvtec_cable,0.9241004497751124,0.9721491263388683,0.9588314274035471
mvtec_capsule,0.8815317112086158,0.9817373630940583,0.9782390733499539
mvtec_carpet,0.9117174959871588,0.9899809808530972,0.987149783388462
mvtec_grid,0.7786131996658312,0.8909625127910202,0.8750799168178547
mvtec_hazelnut,0.9682142857142857,0.9806305665477582,0.9717546890200732
mvtec_leather,0.9989809782608696,0.9892446637254544,0.9854697318367406
mvtec_metal_nut,0.9374389051808407,0.9812596740853459,0.9772009815997169
mvtec_pill,0.9198036006546643,0.9745417640593597,0.9716252188708031
mvtec_screw,0.10432465669194509,0.8263330526342709,0.8798621571187779
mvtec_tile,0.9844877344877344,0.9642750883681802,0.9503365768638709
mvtec_toothbrush,0.9944444444444445,0.9857718505017803,0.9801358459057905
mvtec_transistor,0.9550000000000001,0.978030268091512,0.9519151337880923
mvtec_wood,0.9298245614035088,0.9163512845947743,0.9037177033031013
mvtec_zipper,0.8521533613445378,0.9071512633846194,0.8914028936892626
Mean,0.87604235898797,0.9548142636846354,0.9493899976436181
