Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,0.9984126984126984,0.9800841931417195,0.9732494561247206
mvtec_cable,0.765367316341829,0.9283276420919127,0.9176887474385949
mvtec_capsule,0.7941763063422418,0.972031479868989,0.9675529144916162
mvtec_carpet,0.540529695024077,0.8342954105719488,0.8594960230919511
mvtec_grid,0.5380116959064327,0.6411125864032009,0.6316798203938039
mvtec_hazelnut,0.9425,0.9804100905036078,0.9706735741277926
mvtec_leather,0.8233695652173912,0.9715095271960706,0.9672219000505893
mvtec_metal_nut,0.821603128054741,0.9847946457771428,0.9830673619906083
mvtec_pill,0.8985270049099836,0.97595159465336,0.9732619292568031
mvtec_screw,0.18917811026849765,0.7841829110035919,0.8287947267476367
mvtec_tile,0.9855699855699855,0.9602788860304988,0.9512756802765596
mvtec_toothbrush,0.9861111111111112,0.9802548997095162,0.9729478842812023
mvtec_transistor,0.8833333333333333,0.9604745920840787,0.9399991283511862
mvtec_wood,0.9710526315789474,0.891343316874402,0.8724804241456308
mvtec_zipper,0.8949579831932774,0.9318690997024337,0.9194816198632951
Mean,0.8021800376843031,0.9184613917074983,0.9152580793754659
