Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,0.9928571428571429,0.9302065169893782,0.9058414266520715
mvtec_cable,0.9212893553223388,0.9075961065320884,0.8616329424840844
mvtec_capsule,0.7957718388512166,0.9433765471525608,0.9333388996078708
mvtec_carpet,0.9562600321027286,0.9674256370735644,0.9571020931645292
mvtec_grid,0.8755221386800334,0.8546977740721472,0.8219170637745841
mvtec_hazelnut,0.9553571428571428,0.974988997274641,0.9618701347381367
mvtec_leather,1.0,0.9598928629170453,0.945814669546539
mvtec_metal_nut,0.9032258064516129,0.9597312703710423,0.9521957131168779
mvtec_pill,0.8052373158756136,0.9548523154988859,0.9488029739831253
mvtec_screw,0.5054314408690306,0.8497417643751443,0.8577457742639141
mvtec_tile,0.9945887445887446,0.8919766933816321,0.8447751839929043
mvtec_toothbrush,0.9805555555555556,0.9256935417245317,0.8956394304800714
mvtec_transistor,0.7474999999999999,0.883089866614954,0.8333714383651855
mvtec_wood,0.9701754385964912,0.8684269655945993,0.8359525224111576
mvtec_zipper,0.9083508403361344,0.8059511390581134,0.7652993389583204
Mean,0.887474852862919,0.9118431999086885,0.8880866403692915
