Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,0.9920634920634921,0.9593325346873276,0.9451871228468064
mvtec_cable,0.9372188905547226,0.9502572759176667,0.9245208160921142
mvtec_capsule,0.8651775029916234,0.9698499741568151,0.9644833799586408
mvtec_carpet,0.9446227929373996,0.9792118325382412,0.9726598580052089
mvtec_grid,0.7911445279866333,0.9048209277940431,0.8900014885144633
mvtec_hazelnut,0.9939285714285715,0.9778850075455826,0.9654179155066936
mvtec_leather,0.9989809782608695,0.9748551200700761,0.966029788131107
mvtec_metal_nut,0.9638318670576735,0.9773477865836877,0.9723623239255664
mvtec_pill,0.7959629023458812,0.9735287680721089,0.9703900690409527
mvtec_screw,0.6786226685796268,0.904310772116104,0.9019411108214378
mvtec_tile,0.9927849927849929,0.9471806414211523,0.9250040520956704
mvtec_toothbrush,0.9555555555555556,0.9779129211323002,0.969355925135149
mvtec_transistor,0.8516666666666667,0.9625759441685621,0.9294733979384273
mvtec_wood,0.9710526315789474,0.9343741145049281,0.9191142742291811
mvtec_zipper,0.8912815126050421,0.8866015890987903,0.8642361814682298
Mean,0.9082597035598464,0.952003013987159,0.9386785135806431
