Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,0.9952380952380953,0.9791385708497556,0.9722138271692458
mvtec_cable,0.7404422788605698,0.9208130918156444,0.9130632779473258
mvtec_capsule,0.7730355005983247,0.9708522416984137,0.9662925611858546
mvtec_carpet,0.4935794542536116,0.8181897456113568,0.8465832401462335
mvtec_grid,0.6157059314954052,0.6476070545476728,0.6329900795330252
mvtec_hazelnut,0.9353571428571428,0.980153221595627,0.9704862693178816
mvtec_leather,0.7034646739130435,0.9652885764392082,0.9645735726901588
mvtec_metal_nut,0.7468230694037146,0.9815537506300587,0.9807729293477331
mvtec_pill,0.8906164757228587,0.973139297525937,0.9704972363004148
mvtec_screw,0.31215412994466074,0.8680386745278583,0.8918100781961557
mvtec_tile,0.974025974025974,0.9411931260403521,0.9313419591291257
mvtec_toothbrush,0.9777777777777779,0.9817939123181716,0.9751267149653372
mvtec_transistor,0.8441666666666666,0.951347223737599,0.930605962276412
mvtec_wood,0.9482456140350877,0.8925686557287735,0.87325540881606
mvtec_zipper,0.91859243697479,0.941198339757466,0.9302169881720044
Mean,0.7912816814511816,0.920858365521593,0.9166553403461979
