Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,1.0,0.9826394945857099,0.9766037683273631
mvtec_cable,0.9895052473763118,0.9831542944141521,0.9739711520127527
mvtec_capsule,0.9704826485839649,0.9888717914414711,0.9866450635984345
mvtec_carpet,0.9831460674157303,0.9876024799432692,0.9839533950204001
mvtec_grid,0.9791144527986633,0.9844860206065099,0.9791181569225099
mvtec_hazelnut,1.0,0.9859443862890304,0.9778875946034475
mvtec_leather,1.0,0.9916869965849369,0.9887690104588046
mvtec_metal_nut,0.998533724340176,0.9836044194240199,0.9796887063319524
mvtec_pill,0.9386252045826513,0.9744312814792958,0.9724571738820178
mvtec_screw,0.9784791965566715,0.9949963435518432,0.9935437677509411
mvtec_tile,0.9837662337662338,0.9523488828311519,0.9328445407874084
mvtec_toothbrush,1.0,0.9864814221845876,0.9809942427935082
mvtec_transistor,1.0,0.9690632074655918,0.9386791963135968
mvtec_wood,0.9938596491228069,0.9437048931384067,0.928540942371629
mvtec_zipper,0.9929096638655462,0.986672557258797,0.9831026870162681
Mean,0.9872281392272505,0.979712564746585,0.9717866265460692
