Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,1.0,0.9821137750184606,0.9758603677188865
mvtec_cable,0.9449025487256372,0.974491986046842,0.9611679956412722
mvtec_capsule,0.885520542481053,0.980059357281035,0.9764155145766528
mvtec_carpet,0.9426163723916533,0.9902690108796658,0.9874196401165097
mvtec_grid,0.8354218880534671,0.906032721323355,0.8900179250531188
mvtec_hazelnut,0.9707142857142858,0.9811816084372751,0.9722476197753683
mvtec_leather,0.9996603260869565,0.9863100899441803,0.9815078828816521
mvtec_metal_nut,0.906158357771261,0.9800432825843602,0.9758123034988877
mvtec_pill,0.9288052373158756,0.9749935646755833,0.9719828297611448
mvtec_screw,0.1444968231194917,0.7924312108323253,0.8452504236501475
mvtec_tile,0.9837662337662337,0.9619807354322955,0.9468139266086378
mvtec_toothbrush,0.9916666666666666,0.9849033261675388,0.9789037777069188
mvtec_transistor,0.9575,0.9787043917742064,0.9514209585742878
mvtec_wood,0.9228070175438596,0.9152776093401401,0.901946349170932
mvtec_zipper,0.8566176470588235,0.9006748942080007,0.884203174303598
Mean,0.8847102631130177,0.9526311709296843,0.946731379269201
