Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,0.9904761904761904,0.8021164205243291,0.7354276386425164
mvtec_cable,0.8643178410794603,0.7753017569034891,0.6978445223502164
mvtec_capsule,0.7491025129637017,0.8280367073754012,0.8084154434666968
mvtec_carpet,0.6978330658105938,0.665829950680973,0.6524400686406523
mvtec_grid,0.4870509607351713,0.621689075300793,0.6085707823673872
mvtec_hazelnut,0.9032142857142859,0.8521129343808433,0.7980928854899879
mvtec_leather,0.9497282608695652,0.7374561799183472,0.6824374011434515
mvtec_metal_nut,0.7976539589442815,0.9069017292550176,0.8946078809653123
mvtec_pill,0.8554282596835788,0.8714891892779477,0.8577838334784945
mvtec_screw,0.6355810616929698,0.5565628678535396,0.5404554964066259
mvtec_tile,0.8961038961038961,0.6597264539317363,0.5955804261709705
mvtec_toothbrush,0.9277777777777778,0.801292773239791,0.7430134949295444
mvtec_transistor,0.8995833333333333,0.9531441360293627,0.8971363799729721
mvtec_wood,0.8587719298245614,0.7208090892642329,0.6663501197505596
mvtec_zipper,0.8831407563025211,0.6655373453480143,0.6200943169409424
Mean,0.8263842727541257,0.7612004406189211,0.7198833793810887
