Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,1.0,0.9813486588601879,0.9748470161510545
mvtec_cable,0.7942278860569715,0.9404927490338079,0.9262226319737229
mvtec_capsule,0.812126047068209,0.9750685125321902,0.9708890795498233
mvtec_carpet,0.706661316211878,0.9451088079882871,0.9508909206407211
mvtec_grid,0.7109440267335004,0.794677015285649,0.7766842948844158
mvtec_hazelnut,0.9814285714285715,0.9814468471250779,0.9717760102638895
mvtec_leather,0.9724864130434783,0.9855342672762645,0.9807969529750449
mvtec_metal_nut,0.950635386119257,0.9862329183328956,0.9834189614347653
mvtec_pill,0.9129841789416258,0.9773647781113245,0.9744288766093523
mvtec_screw,0.11436769829883174,0.7500132225171812,0.8165915650317792
mvtec_tile,0.983044733044733,0.9696817829636346,0.9591403207174506
mvtec_toothbrush,0.9944444444444445,0.9804763059608458,0.9728022320578557
mvtec_transistor,0.9108333333333334,0.9687791360907164,0.9448408384400331
mvtec_wood,0.9447368421052631,0.910177364843481,0.8936774312697453
mvtec_zipper,0.9277836134453782,0.927290836785818,0.9139729185171019
Mean,0.8477802993516982,0.9382462135804909,0.934065336701117
