Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,0.9769841269841271,0.9724205219955581,0.9629619988893008
mvtec_cable,0.9162293853073463,0.9717785377775211,0.9569822270362153
mvtec_capsule,0.7419226166733147,0.9737682790144156,0.9694701181023805
mvtec_carpet,0.9486356340288925,0.9881513583682777,0.9844586210661325
mvtec_grid,0.8295739348370926,0.9170194694841396,0.9016612776278845
mvtec_hazelnut,0.9960714285714285,0.9844428942811051,0.9758225831510492
mvtec_leather,0.9847146739130435,0.9773232007096909,0.9693902610807434
mvtec_metal_nut,0.8743890518084066,0.9751942530168831,0.9701261432746958
mvtec_pill,0.7855973813420621,0.9734692839701349,0.9708763239840564
mvtec_screw,0.5943840951014552,0.8545394239256636,0.858190129992913
mvtec_tile,0.996031746031746,0.9565543786224867,0.9386823751851496
mvtec_toothbrush,0.9722222222222221,0.9795260785020642,0.9715356255973648
mvtec_transistor,0.7566666666666666,0.9649083283953184,0.934811693631199
mvtec_wood,0.95,0.9364226356794543,0.9231149919942119
mvtec_zipper,0.7907037815126051,0.8899533993048987,0.8726661420621585
Mean,0.8742751163333604,0.9543648028698406,0.9440500341783636
