Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,1.0,0.9684570560817382,0.9574288317652765
mvtec_cable,0.989505247376312,0.9675438052852425,0.9484456084846703
mvtec_capsule,0.9034702832070204,0.9728478737646681,0.9676623147570848
mvtec_carpet,0.9943820224719101,0.9893765181404333,0.9860627575823777
mvtec_grid,0.8771929824561403,0.9202374987803187,0.9081901759738797
mvtec_hazelnut,0.9946428571428572,0.9857087875162692,0.9780154902705976
mvtec_leather,1.0,0.9897344154209916,0.9861310446676602
mvtec_metal_nut,0.9872922776148583,0.9736058405484456,0.9665984277102938
mvtec_pill,0.9282596835788325,0.9584253197813424,0.953088448523384
mvtec_screw,0.8167657306825168,0.8362374698557327,0.8227004907174502
mvtec_tile,0.9877344877344878,0.956873449229736,0.9387580176052861
mvtec_toothbrush,0.9555555555555556,0.9770948475176522,0.9681460366862146
mvtec_transistor,0.9804166666666666,0.9807421220373631,0.9555149768289511
mvtec_wood,0.8947368421052632,0.9085571843493125,0.8935907657299208
mvtec_zipper,0.985031512605042,0.9481120600381154,0.9348640839260042
Mean,0.9529990766131642,0.9555702832231573,0.9443464980819367
