Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,0.9904761904761904,0.8021164241884888,0.7354276238629086
mvtec_cable,0.8643178410794603,0.7753017595084161,0.6978445247949695
mvtec_capsule,0.7491025129637017,0.8280369105335101,0.8084156300372175
mvtec_carpet,0.6978330658105938,0.6658299473347764,0.6524400648253215
mvtec_grid,0.4870509607351713,0.6216890961614513,0.608570799301958
mvtec_hazelnut,0.9032142857142859,0.85211289004734,0.7980928330200553
mvtec_leather,0.9497282608695652,0.7374561768563119,0.6824374024598422
mvtec_metal_nut,0.7976539589442815,0.9069017189840156,0.8946078704012381
mvtec_pill,0.8554282596835788,0.8714892017277581,0.8577838436574294
mvtec_screw,0.6355810616929698,0.5565629005233165,0.5404555287493948
mvtec_tile,0.8961038961038961,0.6597264661475902,0.5955804398846601
mvtec_toothbrush,0.9277777777777778,0.8012927875073689,0.74301351693268
mvtec_transistor,0.8995833333333333,0.9531441336282772,0.8971363772114394
mvtec_wood,0.8587719298245614,0.7208091191789516,0.6663501559304406
mvtec_zipper,0.8831407563025211,0.6655373553496127,0.6200943284952263
Mean,0.8263842727541257,0.7612004591784791,0.7198833959709853
