Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,1.0,0.9826390637237338,0.9766031887018457
mvtec_cable,0.9895052473763118,0.9831542668697427,0.9739712225892847
mvtec_capsule,0.9704826485839649,0.9888712641207001,0.986644476404635
mvtec_carpet,0.9831460674157303,0.9876023172192324,0.9839532050831836
mvtec_grid,0.9791144527986633,0.9844851187229995,0.9791170685924306
mvtec_hazelnut,1.0,0.9859444931439982,0.9778877089869652
mvtec_leather,1.0,0.9916875805499764,0.9887697994041383
mvtec_metal_nut,0.998533724340176,0.9836053663173223,0.9796898290476873
mvtec_pill,0.9386252045826513,0.9744308132032152,0.9724569832181007
mvtec_screw,0.9784791965566715,0.9949966357311363,0.9935442290946892
mvtec_tile,0.9837662337662338,0.9523512772978991,0.9328473760443772
mvtec_toothbrush,1.0,0.9864809909909872,0.9809936412290766
mvtec_transistor,1.0,0.9690622176067354,0.9386771178258683
mvtec_wood,0.9938596491228069,0.9437097190047994,0.9285456355369984
mvtec_zipper,0.9929096638655462,0.9866728595623435,0.9831030339655548
Mean,0.9872281392272505,0.979712932270988,0.9717869677149892
