Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,1.0,0.9888237945792737,0.9849221190142584
mvtec_cable,0.9840704647676162,0.9779126547964034,0.9675770509497489
mvtec_capsule,0.9696848823294775,0.9906221728894019,0.9887095565349265
mvtec_carpet,0.9201444622792938,0.9819379636233928,0.9808463092627314
mvtec_grid,0.9665831244778613,0.980484862699054,0.9791088535019611
mvtec_hazelnut,0.9996428571428572,0.9849775985466362,0.9771221513179132
mvtec_leather,1.0,0.992736787854203,0.9901888429734998
mvtec_metal_nut,0.9926686217008798,0.9789202811137452,0.9754463942301704
mvtec_pill,0.9367157665030005,0.9473702310008768,0.9447928267695406
mvtec_screw,0.8665710186513629,0.9834937280951834,0.9832156862965151
mvtec_tile,0.9880952380952382,0.9461631084963984,0.9252233727875594
mvtec_toothbrush,0.9972222222222222,0.9897545384804236,0.9856334546880364
mvtec_transistor,0.9987499999999999,0.9612982067902477,0.926017687906939
mvtec_wood,0.9824561403508771,0.9376228379385271,0.9249509744408003
mvtec_zipper,0.993172268907563,0.9839899516867795,0.9805385890072206
Mean,0.9730518044952167,0.9750739145727032,0.9676195913121216
