Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,0.9896825396825397,0.9701935628555121,0.9598493563533935
mvtec_cable,0.940592203898051,0.965812894830564,0.948638871305366
mvtec_capsule,0.769844435580375,0.9717346902643491,0.9668516273154005
mvtec_carpet,0.9618780096308186,0.9839192389292788,0.97889534899894
mvtec_grid,0.849624060150376,0.9150727151853713,0.8993596413806412
mvtec_hazelnut,0.9960714285714285,0.9826919249686916,0.9730837727434714
mvtec_leather,0.9972826086956522,0.9761492142778129,0.9677819355332671
mvtec_metal_nut,0.9481915933528837,0.9768422517075714,0.9717036064105531
mvtec_pill,0.7948717948717948,0.9741925866922267,0.9714409288882226
mvtec_screw,0.7189997950399672,0.9011630253819999,0.8988464987582423
mvtec_tile,0.9956709956709957,0.9530134339821853,0.9335657635600969
mvtec_toothbrush,0.9750000000000001,0.9789277992121347,0.9707622972168489
mvtec_transistor,0.8529166666666667,0.9657846132524885,0.9339741264127148
mvtec_wood,0.9771929824561404,0.9322785076764685,0.9182267321912267
mvtec_zipper,0.826155462184874,0.8969467414704355,0.8783436841965804
Mean,0.9062649717635041,0.956314880045806,0.944754946084331
