Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,0.9976190476190476,0.9831113142994123,0.9772145552459013
mvtec_cable,0.7852323838080959,0.9480343730528557,0.9347239519141153
mvtec_capsule,0.8248903071400079,0.9771592258988533,0.9732832597587772
mvtec_carpet,0.8085874799357945,0.9745445152348147,0.9745139558943424
mvtec_grid,0.7769423558897244,0.8284890926692025,0.8101623232268443
mvtec_hazelnut,0.9985714285714286,0.9828831760033332,0.9734464217740241
mvtec_leather,0.9952445652173914,0.9903432649610105,0.986970637823669
mvtec_metal_nut,0.9755620723362659,0.985226684519894,0.9818799248986458
mvtec_pill,0.8985270049099836,0.9762155210295899,0.9732887561596005
mvtec_screw,0.1283049805287969,0.7999170677089106,0.8664792010529241
mvtec_tile,0.9855699855699855,0.9674721524452196,0.9561028579945255
mvtec_toothbrush,0.9972222222222222,0.9820833318178387,0.9749174350806009
mvtec_transistor,0.9308333333333333,0.9713822094051227,0.9465314939059455
mvtec_wood,0.9394736842105263,0.9268318706664418,0.9120777336343648
mvtec_zipper,0.9251575630252101,0.9387671249774042,0.9270313223977199
Mean,0.8645158942878545,0.9488307283126604,0.9445749220507998
