Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,0.9952380952380951,0.9296577649096048,0.905093753587343
mvtec_cable,0.9190404797601199,0.8906074628343036,0.8363383748682094
mvtec_capsule,0.843238930993219,0.9366971680886584,0.9252485761090378
mvtec_carpet,0.9570626003210272,0.9557046502123325,0.9415583789805395
mvtec_grid,0.8780284043441939,0.8624329851021397,0.8274425673524772
mvtec_hazelnut,0.9628571428571429,0.9686257454790438,0.9516845083311573
mvtec_leather,1.0,0.9518192825654123,0.9349071440756737
mvtec_metal_nut,0.9037145650048876,0.9573543200102146,0.9489489578194689
mvtec_pill,0.8106928532460448,0.9493708894353113,0.9425430791980307
mvtec_screw,0.47038327526132406,0.8375618353295692,0.8469302143619558
mvtec_tile,0.9917027417027418,0.8535706413218881,0.7894961351632793
mvtec_toothbrush,0.9750000000000001,0.9222174135221426,0.8907464091836378
mvtec_transistor,0.7545833333333334,0.8955562372194537,0.84416495559264
mvtec_wood,0.9736842105263159,0.8567450242433158,0.8188902984165841
mvtec_zipper,0.8889180672268908,0.772229536098805,0.7255337792736476
Mean,0.8882763133210224,0.9026767304248131,0.8753018088209121
