Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,0.9896825396825397,0.9701935779070054,0.9598493770165818
mvtec_cable,0.940592203898051,0.9658128842210716,0.9486388589902537
mvtec_capsule,0.769844435580375,0.97173472052432,0.9668516677641665
mvtec_carpet,0.9618780096308186,0.9839192214241836,0.9788953252140061
mvtec_grid,0.849624060150376,0.9150725758055331,0.8993595094269288
mvtec_hazelnut,0.9960714285714285,0.9826919256195572,0.9730837738175994
mvtec_leather,0.9972826086956522,0.9761492093982369,0.9677819285681283
mvtec_metal_nut,0.9486803519061584,0.9768422557239718,0.9717036079109945
mvtec_pill,0.7948717948717948,0.9741925818536037,0.9714409237181562
mvtec_screw,0.7192047550727608,0.9011632013436768,0.8988466959954882
mvtec_tile,0.9956709956709957,0.9530134688117704,0.9335658119223489
mvtec_toothbrush,0.9750000000000001,0.9789277920280259,0.9707622886903611
mvtec_transistor,0.8529166666666667,0.9657845881305325,0.9339741085822838
mvtec_wood,0.9771929824561404,0.9322785218614839,0.9182267408954847
mvtec_zipper,0.826155462184874,0.8969467784533588,0.8783437361429176
Mean,0.9063112196692421,0.9563148868737553,0.9447549569770466
