Row Names,instance_auroc,instance_prauc,instance_mcc,full_pixel_auroc,full_pixel_prauc,full_pixel_mcc,full_pixel_pro,anomaly_pixel_auroc,anomaly_pixel_prauc,anomaly_pixel_mcc,anomaly_pixel_pro
mvtec_bottle,1.0,0.9999999999999998,1.0,0.9848399690525514,0.7764097038231269,0.8695672522455307,0.661346696924111,0.9795627506031251,0.7764359420456973,0.865982444858753,0.5538377118206541
mvtec_cable,0.9968140929535232,0.9980198637379605,0.9718976786480218,0.9841370125427862,0.663635992738034,0.820401899350282,0.645802429778594,0.9752826487022099,0.6656480260003562,0.8161469781423536,0.43337352681292496
mvtec_capsule,0.9792580773833267,0.9952468400482858,0.9331911439674256,0.9895455417617558,0.44661959224609854,0.7612126297090239,0.35759448523985515,0.9874222321915115,0.44691459243871023,0.7607437416595707,0.23121533992349447
mvtec_carpet,0.9859550561797752,0.995861033001909,0.9444173465091767,0.9905120696544545,0.6406401436679766,0.8132300866030941,0.5315668846247472,0.9878635135025654,0.6413257984235305,0.8120155400239517,0.3841946685516344
mvtec_grid,0.9791144527986633,0.9938024246357147,0.9674185463659148,0.9880074541272169,0.3114328106164603,0.6831632142058428,0.41969218883775117,0.9836611378271413,0.31169154876475047,0.682271520844135,0.19171412016686773
mvtec_hazelnut,1.0,0.9999999999999998,1.0,0.9867675804024437,0.535896135208127,0.7938597727171266,0.5931170629253887,0.9791326460973373,0.5361007840246749,0.7904519712684319,0.360612527454182
mvtec_leather,1.0,1.0000000000000002,1.0,0.9928772930834451,0.46362746178516523,0.7468668320190662,0.42244065511629925,0.9903772306741977,0.4636275248312646,0.7460801550191571,0.22155044820022962
mvtec_metal_nut,0.9990224828934506,0.9997724235090127,0.98637345711392,0.9834021465681996,0.8695930706437163,0.9139168485028462,0.6355590180294296,0.979222809429557,0.8704787053563874,0.9101123525178958,0.54934717283209
mvtec_pill,0.9672667757774139,0.9941635826223592,0.8911784834856953,0.9780121806506901,0.7767782866251407,0.8604900426316842,0.3928102641309298,0.9760505800567087,0.7794707967117173,0.8600684236819374,0.30949764539448266
mvtec_screw,0.9877023980323837,0.9955336053908166,0.9502194045944654,0.995247681273625,0.36156472001377427,0.7058039262363128,0.38662102038096574,0.9938280762831527,0.362070400290752,0.7055252575063746,0.17528876689877773
mvtec_tile,0.9949494949494949,0.998222293303286,0.9796895254394519,0.9571216275954314,0.549392250300708,0.8171076334865822,0.6178416037191676,0.9408009463286822,0.5500542771989931,0.809663771008218,0.4677079480374122
mvtec_toothbrush,1.0,0.9999999999999999,1.0,0.9857311852192643,0.38281240082792956,0.7685315041470562,0.41298159945908447,0.9799751644610727,0.3828618837620814,0.7667349838946786,0.17817423924271825
mvtec_transistor,0.9987499999999999,0.9981001489417729,0.9897319658486504,0.9609836323235622,0.6638756970867298,0.8055642169284081,0.2783638470588697,0.927435942239625,0.6888775376237698,0.8021299745757,0.29518855202168837
mvtec_wood,0.9912280701754386,0.9972689584650435,0.9473531359411118,0.9507764528737189,0.4983344690814266,0.7455675308119663,0.4697632429208375,0.9373971237643198,0.49961498299111606,0.7417384766204147,0.3018549365124359
mvtec_zipper,0.9950105042016807,0.9986464462576564,0.9700108603443128,0.9886760449596272,0.6273503775090173,0.8288774510565291,0.5757230687299184,0.9856340975035267,0.6276552254522236,0.8280703619584583,0.47063847065279435
Mean,0.9916714270230099,0.9976425079942545,0.9687654365505431,0.9811091914725848,0.5711975408115622,0.7956107227100901,0.4934149378583967,0.9735764599776489,0.5735218683944017,0.7931823969053354,0.3416130716348258
