Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bottle,0.9928571428571429,0.9302064974196863,0.9058414003106827
mvtec_cable,0.9212893553223388,0.9075960436224296,0.861632846164658
mvtec_capsule,0.7957718388512166,0.9433765318571142,0.9333388725929603
mvtec_carpet,0.9562600321027286,0.967425595638147,0.957102045467409
mvtec_grid,0.8755221386800334,0.8546979265277524,0.8219172162934799
mvtec_hazelnut,0.9553571428571428,0.9749889974846202,0.9618701322062633
mvtec_leather,1.0,0.9598928591546203,0.9458146644634476
mvtec_metal_nut,0.9032258064516129,0.9597313160389095,0.9521958023426775
mvtec_pill,0.8052373158756136,0.9548523343754205,0.9488029963946119
mvtec_screw,0.5054314408690306,0.8497411186460654,0.857745266017692
mvtec_tile,0.9945887445887446,0.891976711070931,0.8447752101125319
mvtec_toothbrush,0.9805555555555556,0.9256938387657434,0.8956398488667597
mvtec_transistor,0.7474999999999999,0.8830897997708338,0.8333714051648136
mvtec_wood,0.9701754385964912,0.8684270047416802,0.8359525724281781
mvtec_zipper,0.9083508403361344,0.8059509911260329,0.7652991729370257
Mean,0.887474852862919,0.9118431710826658,0.8880866301175462
